title,epi,page,tb,words
EJ30,007,00009,19,"['IT', 'TOOK', 'ME', 'OVER', 'TEN', 'YEARS', 'OF', 'CONSTANT', 'HARANGUING', 'BEFORE', 'YOU', 'FINALLY', 'SAW', 'FIT', 'TO', 'CALL', 'ON', 'YOUR', 'OLD', 'TEACHER', '=']"
EJ25,005,00001,3,"['THIS', 'SHOULD', 'BE', 'THE', 'PLACE']"
EJ32,002,00005,8,"['---', '1S', 'NOW', 'OFF', 'TO', 'DO', 'HER', 'MORNING', 'ROUNDS']"
EJ26,002,00004,20,"['THE', 'DAY', 'THEY', '|', 'F/RED:ME/4']"
EJ31,004,00007,3,"['ON', ""QUR'"", 'NEXT', 'PERMISSION', 'TO', 'GO.OUT', 'AND', 'BUy', 'ONE']"
EJ25,007,00005,7,"['ARE', 'YOU', 'SURE', 'YOUR', ""MAP'S"", 'RIGHT']"
EJ31,008,00003,3,"[""SHE'S"", 'NEVER', 'ON', 'THE', 'TRAIN', 'AT', 'THIS', 'TIME']"
EJ23,004,00004,0,"[""ICHIGO'S"", 'LATE']"
EJ32,004,00005,22,"['you', ""WON'T"", 'GET', 'ANY', 'HOT', 'WATER']"
EJ28,001,00006,9,['NOW']
EJ23,005,00005,8,['cuntsy']
EJ34,005,00011,0,"['au>-', '=<', 'mrs', 'a', 'oh', 'a']"
EJ32,006,00003,8,"['JUST', 'BE', 'YOUR', 'NORMAL', 'SELF', 'YUKI-', 'CHAN']"
EJ33,002,00006,1,"['THE', '\xe2\x80\x9cLIFE', 'FLASHING', 'BEFORE', 'YOUR', 'EYES""', 'THING']"
EJ23,007,00002,5,"['TSUKI', '2']"
EJ28,006,00004,2,['HOMURA']
EJ26,007,00003,1,"['I', 'HAVE', 'BROUGHT', 'THE', 'ENGINEER', 'LUCIUS', 'MODESTUS', 'OF', 'ROME']"
EJ33,012,00003,6,"['REVIVAL', 'WHAT', 'THE', 'HELL', 'ELSE', 'ARE', 'YOU', 'FOR/']"
EJ26,004,00006,12,"['HERE', 'TRY', 'ANOTHER', 'EGG']"
EJ28,009,00007,8,"['WE', ""CAN'T"", 'CONTROL', 'OUR', 'OWN', 'STRENGTH']"
EJ26,009,00004,16,"['THE', 'THERMAE', 'IS', 'THE', 'SOURCE', 'OF', 'ROMAN', 'STRENGTH']"
EJ21,009,00001,16,[]
EJ34,002,00006,10,"['IF', 'MISUSED', 'IN', 'THE', 'WRONG', 'HANDS', 'IT', 'COULD', 'BE', 'DEADLY']"
EJ33,007,00004,4,"['ZIM', 'NOT', 'SURE', 'THE', 'BOOK', '/S', 'WORTH', 'GOING', 'BACK', 'IN', 'THERE', 'FOR']"
EJ28,003,00010,21,"['FAMILY', 'RESTAURANT', 'DONNA', 'MONDERS', 'IS', 'REOPENING']"
EJ23,009,00001,3,"['f', 'ALL', 'OF', 'HIS', 'OWNERS', 'HAVE', 'HAD', 'TERRIBLE', 'LUCK', 'AND', '', 'DIEO']"
EJ22,002,00009,20,"['TLL', 'GRADUALLY', 'BE', 'KILLING', 'OFF', 'IMMORAL', 'PEOPLE', 'AND', 'PEOPLE', 'WHO', 'HARASS', 'OTHERS', 'THROUGH', 'ILLNESS', 'AND', 'ACCIDENTS']"
EJ33,009,00004,11,"['REMEM-', 'BERED']"
EJ33,005,00006,21,"[""YOU'RE"", 'NOT', 'GOOD', 'WITH', 'PEOPLE', 'EITHER', 'HUH', 'SATORL-KLIN']"
EJ34,004,00005,21,"['THATIS', 'THE', 'SHORTEST', 'PATH', 'HONORED', '\xc2\xa9', 'GRANDSON', '\xe2\x80\x9d']"
EJ29,002,00009,2,"['WELL', 'THERE', ""DOESN'T"", 'APPEAR', 'TO', 'BE', 'ANY', 'DAMAGE', 'SO', 'I', 'GUESS', 'WE', 'JUST', ""WON'T"", 'WORRY', 'ABOUT', 'IT', '']"
EJ28,011,00008,7,"['MY', 'PART-', 'TIME', 'JOB', 'STARTS', 'TODAY']"
EJ22,004,00004,8,"['4', 'aU]']"
EJ30,001,00002,5,"['MMH', 'Ou', 'THANK', 'you']"
EJ28,008,00004,13,['UHHH']
EJ24,001,00006,1,"['cov""']"
EJ24,002,00010,3,['OOH\xe2\x80\x94']
EJ29,004,00007,6,"['\xe2\x80\x94~', 'HUH', 'OW', 'a7']"
EJ30,003,00007,5,"['YES', 'THE', 'ATAWAL', 'FAMILY', 'ALSO', 'ENGAGES', 'IN', 'TRADE']"
EJ22,006,00002,5,"['YEAH', 'T', 'KNOW', 'BUT', 'I', 'WANT', 'TO', 'TELL', 'YOU', 'THIS', 'RIGHT', 'NOW']"
EJ22,008,00004,7,"['UH', 'OKAY']"
EJ30,005,00011,5,"['HIGHBORN', 'AND', 'YET', 'IT', ""DOESN'T"", 'SEEM', 'TO', 'BOTHER', 'HIM', 'AT', 'ALL', 'THAT', ""I'MA"", 'MAID']"
EJ21,004,00003,4,"['---BUT', 'BY', 'THE', 'TIME', '1601', 'HOME', 'THE', 'FEELING', 'WAS', 'MOSTLY', 'GONE']"
EJ25,002,00002,9,"[""WE'VE"", 'GOT', 'PLENTY', 'OF', 'CAR-', 'TRIDGES']"
EJ21,007,00003,0,"['THIS', 'IS', 'THE', 'CLINIC', 'WHERE', 'I', 'WORK']"
EJ24,004,00008,13,"[""DON'T"", 'WAKE', 'we']"
EJ23,002,00002,22,"['WHICH', 'IS', 'WY', 'MISSION', 'NOW']"
EJ24,006,00005,11,[]
EJ30,007,00009,2,"['WELCOME', 'BACK']"
EJ25,005,00001,4,"['It\xe2\x80\x99s', 'SO', 'SUNNY', ""ISN'T"", 'IT', 'I', 'MEAN', 'CONSIDER-', 'ING']"
EJ32,002,00005,9,"['YES', 'COME', 'BACK', 'SAFELY']"
EJ26,002,00004,21,"['A', 'SUN-', '\\', 'BLOCKING', 'CLOTH', 'AT', 'THE', 'ENTRANCE', 'ANOTHER', 'BRILLIANT', 'TOUCH', '|']"
EJ25,007,00005,8,"[""IT's"", 'RIGHT']"
EJ31,008,00003,4,[]
EJ31,004,00007,4,[]
EJ23,004,00004,1,[]
EJ32,004,00005,23,['AAAH']
EJ23,005,00005,9,"['GEEZ', 'HOW\xe2\x80\x99S', 'SHE', 'GONNA', 'ACT', 'IN', 'FRONT', 'OF', 'THE', 'GUYS']"
EJ28,001,00007,0,['<TAND']
EJ34,005,00011,1,"['RECESS', 'IS', '-', 'OVER']"
EJ32,006,00003,9,['CHAN']
EJ33,002,00006,10,"['Is', 'SHE']"
EJ23,007,00002,6,"['=', 'SHE', '_', 'WA', 'Mi', 'AT', 'THE', 'WRONG', 'PLACE', 'AT', 'THE', 'WRONG', 'TIME', '']"
EJ28,006,00004,3,"['TSUKI-', 'UMI']"
EJ26,007,00003,10,['BUT']
EJ33,012,00003,7,"['COME', 'ON/']"
EJ28,009,00007,9,"['FOR', 'EXAMPLE', 'IN', 'MY', 'CASE']"
EJ26,004,00006,13,"['A', 'ROMAN', 'SHOULD', 'NEVER', 'LOSE', 'HIS', 'BALANCE', 'OF', 'MIND', 'NO', 'MATTER', 'THE', 'S/TUATION']"
EJ26,009,00004,17,"['WHEN', 'IT', 'IS', 'FINISHED', 'YOU', 'SHOULD', 'WASH', 'AWAY', 'YOUR', 'FATIGUE', 'THERE', 'GENERAL', 'SEVERUS']"
EJ21,009,00001,2,[]
EJ34,002,00006,11,"['WEVE', 'GOT', 'TO', 'HOLD', 'ON', 'UNTIL', 'LORD', 'HOKAGE', 'GETS', 'HERE']"
EJ33,007,00004,5,"['IF', 'IGO', 'HOME', 'NOW', ""I'LL"", 'HAVE', 'TO', 'SPEND', 'TIME', 'WITH', 'MY', 'MOM']"
EJ28,003,00010,22,"['HAVE', 'A', 'FLYER']"
EJ22,002,00009,3,"['WRITING', 'IN', 'THE', 'NAMES', 'OF', 'THE', 'WORLD\xe2\x80\x99S', 'MOST', 'BRUTAL', 'CRIMINALS']"
EJ23,009,00001,4,"['BUT', 'HE', 'ALWAYS', 'ENDS', 'UP', 'WITH', 'SOMEONE', 'ELSE']"
EJ33,009,00004,12,"['THE', 'THREE', 'ELEMENTARY', 'SCHOOL', 'STUDENTS', 'THAT', 'JUN', 'SHIRATORI', 'A.K.A', 'YULIKI-SAN', 'MURDERED']"
EJ33,005,00006,3,"['REALLY', 'FLIES']"
EJ29,002,00010,0,['HM']
EJ22,004,00004,9,[]
EJ28,011,00008,8,['YEAH']
EJ30,001,00002,6,"['I\xe2\x80\x99M', 'ALWAYS', '\xe2\x80\x98ROUND', 'THESE', 'PARTS', 'SO', 'JUST', 'WHISTLE', 'IF', 'YOU', 'NEED', 'ME']"
EJ28,008,00004,14,['WELL']
EJ34,004,00005,22,['INN']
EJ24,001,00006,10,[]
EJ24,002,00010,4,"[""THAT'S"", 'THE', 'TENT', 'WE', 'ORDERED', 'TO', 'GO', 'CAMPING', 'THIS', 'SUMMER', 'BUT', 'IT', ""DIDN'T"", 'COME', 'UNTIL', 'SEPTEMBER']"
EJ29,004,00007,7,"['\\', 'HELLO']"
EJ30,003,00007,6,"['THEY', 'MOST', 'LIKELY', 'SHARE', 'A', 'BUSINESS', 'CONNECTION']"
EJ22,006,00003,0,"['I', 'DONT', 'HAVE', 'ANYTHING', 'AGAINST', 'YOU', 'LIGHT', 'IN', 'AWAY', 'I', 'THINK', ""YOU'RE"", 'THE', 'BEST', 'PERSON', 'WHO', 'COULDVE', 'PICKED', 'UP', 'MY', 'NOTE-', 'BOOK']"
EJ22,008,00004,8,"['THIS', 'IS', 'SASAKI', 'DRIVER', 'OF', 'BUS', '#124']"
EJ30,005,00011,6,[]
EJ21,004,00003,5,['SEE']
EJ25,002,00003,0,"['PIN', 'ING)']"
EJ24,004,00008,2,"['THEN', '|', 'IN', 'THE', 'MORNING', 'THE', 'RISING', 'SUN', 'Gives', 'MOUNT', 'Fudl', 'THIS', 'DREAMY', 'ss']"
EJ21,007,00003,1,"['I', 'TOLD', 'THE', 'DIRECTOR', 'WHAT', 'HAPPENED', 'AND', 'ASKED', 'TO', 'BORROW', 'AN', 'EMPTY', 'ROOM']"
EJ23,002,00002,23,"['WIPING', 'MOUSTACHE', 'OFFON', 'FLOOR']"
EJ24,006,00005,12,"['WE', 'SHOULD', 'TAKE', 'A', 'REST', 'ONCE', 'WE', 'GET', 'THERE', '|']"
EJ30,007,00009,3,"['IT', 'SEEMS', 'THAT', 'VEGETABLES', 'HAVE', 'COME', 'DOWN', 'IN', 'PRICE', '', 'OF', 'LATE', '']"
EJ25,005,00001,5,"['OS', 'LAUNDRY']"
EJ32,002,00006,0,['HUP']
EJ26,002,00004,22,"['VSTRIKE', 'WHILE', 'THE', 'RON', '1S', ""'HOTI""]"
EJ25,007,00005,9,"[""WASN'T"", 'WRONG', 'ABOUT', 'THE', 'FUELING', 'STATION', 'WAS', 'IT']"
EJ31,008,00003,5,"['BeYOUD', '\\', 'NORMALLY', 'SAY', 'H2!\\']"
EJ31,004,00007,5,"['I', '00', 'RECALL']"
EJ23,004,00004,10,"['IMAG', 'INING']"
EJ32,004,00005,24,[]
EJ23,005,00006,0,"['READ', 'THIS', ""'WAY""]"
EJ28,001,00007,1,[]
EJ34,005,00011,10,"['YOU', 'KNOW', 'BECAUSE', 'HE', 'NEVER', 'HAD', 'ANY', 'PARENTS']"
EJ32,006,00004,0,"['OH', 'GoopD']"
EJ33,002,00006,11,['bLib']
EJ23,007,00002,7,"['\xc2\xbb', ""THERE'S"", '|', 'SOMEONE', '|', 'ELSE', 'LYING']"
EJ28,006,00004,4,"['LET', 'US', 'SETTLE', 'THIS', 'TODAY']"
EJ26,007,00003,11,['WURRY']
EJ33,012,00003,8,"['COME', 'ON', 'DAM-', 'M/7/']"
EJ26,004,00006,14,"['GO', 'ON', 'EAT', 'UP']"
EJ28,009,00008,0,[]
EJ21,009,00001,3,"['A', 'D\xc2\xb0Oo', 'niu']"
EJ26,009,00004,18,"['', 'AND', 'GRATE-', 'FULLY']"
EJ33,007,00004,6,"['I', 'SUPPOSE', 'THE', 'BEST', 'I', 'CAN', '00', '/S', 'TURN', 'A', 'MINUS', 'INTO', 'A', 'ZERO', 'BY', 'RETRIEVING', 'THE', 'BOOK']"
EJ34,002,00006,12,"['ME', 'GO']"
EJ28,003,00010,23,['HMM']
EJ22,002,00009,4,"['ALL', 'THE', 'DATA', 'I', 'NEED', 'IS', 'IN', 'MY', 'ROOM']"
EJ23,009,00001,5,"['WHAT', 'ANDO', 'IT', 'ENDED', 'UP', 'WITH', 'YOU']"
EJ33,005,00006,4,"['WHEN', 'I', 'WAS', 'LITTLE', 'YULIKI-', 'SAN', 'AN', 'OLDER', 'B0Y', 'AROUND', 'COLLEGE', 'AGE', 'WOULD', 'OFTEN', 'PLAY', 'WITH', 'ME']"
EJ33,009,00004,13,"['A', 'FIFTH-', 'GRADER', 'FROM', 'M/KOTO', 'see', 'ELEMENTARY', 'KAYO', 'SCHOOL', 'HINA-', '_WHERE', 'ZUK)', 'SHIRATORI', 'AGE', 'YWMSELF', 'TEN', 'ONCE']"
EJ29,002,00010,1,"[""WHAT'S"", 'uP']"
EJ22,004,00005,0,"['TA-DA', 'QUADRATIC', 'FUNCTIONS']"
EJ28,011,00008,9,['SEE']
EJ30,001,00003,0,['NHI']
EJ28,008,00004,15,"['TH-THERE', 'WAS', 'THIS', 'SUDDEN', 'GUST', 'OF', 'WIND', 'AND', '-']"
EJ34,004,00005,23,['THERE']
EJ24,001,00006,11,"['LAVISH', 'CAMP-', 'SITES', 'SUCH', 'AS', 'THIS', 'ARE', 'A', 'RARITY']"
EJ24,002,00010,5,"[""IT'S"", 'A', 'BARGAIN', 'BIN', 'THING', ""THAT'S"", 'JUST', 'BEEN', 'IGNORED']"
EJ29,004,00007,8,"['soeeee', 'THAT', 'SHOP', 'HAS', 'WHAT', ""YOU'RE"", 'LOOKING', 'FOR', '_\xe2\x80\x94']"
EJ22,006,00003,1,"[""THAT'S"", 'BECAUSE', 'I', 'HAVE', 'TO', 'STICK', 'AROUND', 'UNTIL', 'THE', 'NOTE-', ""BOOK'S"", 'FINISHED', 'OR', ""YOU'RE"", 'FINISHED', 'THAT', 'IS', 'DEAD']"
EJ30,003,00007,7,['INDIA']
EJ22,008,00004,9,"['TELL', '\xe2\x80\x98EM', 'WHAT\xe2\x80\x99S', 'HAPPEN-', 'ING']"
EJ30,005,00011,7,[]
EJ21,004,00003,6,"['THANK', 'YOU']"
EJ25,002,00003,1,[]
EJ24,004,00008,3,['OHR']
EJ21,007,00003,10,"['I', 'SHOULD', 'HAVE', 'SUGGESTED', 'WE', 'POSTPONE', 'UNTIL', 'ANOTHER', 'TIME', 'BUT', 'IT', ""DIDN'T""]"
EJ23,002,00002,24,['raezys']
EJ24,006,00005,13,"[""IT's"", '600', 'I', 'TO', 'FUE-', 'FuKI', 'PARK']"
EJ25,005,00001,6,"['SINCE', ""IT's"", 'BEEN', 'SUNNY', 'FORA', 'LITTLE', 'WHILE']"
EJ30,007,00009,4,"['OH', 'AND', 'A', 'LETTER', 'CAME']"
EJ32,002,00006,1,"['Gu', '(GRAB']"
EJ26,002,00004,3,"['400K', 'BUDDY', 'I', ""DON'T"", 'KNOW', 'WHERE', 'YOUR', 'CLOTHES', 'ARE']"
EJ25,007,00006,0,[]
EJ31,008,00003,6,"['pp', 'INGTHESE', 'SITUATIONS', '/', 'RIGHT', '\\2', '||']"
EJ31,004,00007,6,"['HOSHIMIYA-', 'SAN\xe2\x80\x99S', 'ROOM', 'WAS', 'ON', 'THE', 'TOP', 'FLOOR', 'AT', 'THE', 'END', 'OF', 'THE', 'HALL']"
EJ23,004,00004,11,['PoP']
EJ32,004,00005,3,[]
EJ23,005,00006,1,"['THAT', 'BRUISE', 'ON', 'YOUR', 'LEG']"
EJ28,001,00007,10,['WAIT']
EJ34,005,00011,11,"['HE', ""DOESN'T"", 'HAVE', 'TO', 'ANSWER', 'TO', 'ANYONE', 'EVER', 'ANO', 'IT\xe2\x80\x99S', 'MADE', 'HIM', 'COMPLETELY', 'SELFISH', 'IF', '|O10', 'THE', 'KINOS', 'OF', 'THINGS', 'HE', 'GETS', 'AWAY', 'WITH', 'MY', 'PARENTS', 'WOULD', 'GROUND', 'ME', 'FOR', 'LIFE', '']"
EJ32,006,00004,1,[]
EJ33,002,00006,12,"['WHEN', 'IM', 'GONE']"
EJ23,007,00002,8,['WHO']
EJ28,006,00004,5,"['LET', 'US', 'DETERMINE', 'WHICH', 'OF', 'us', 'IS', 'STRONGER']"
EJ26,007,00003,12,"['A', 'ROUND', 'INTERIOR', 'SPACE', 'SUR-', 'ROUNDED', 'BY', 'A', 'MOAT']"
EJ33,012,00003,9,[]
EJ26,004,00006,15,"['IT', 'SEEMED', 'FORA', 'MOMENT', 'AS', 'THOUGH', 'THAT', 'FELLOW', 'HAD', 'RATHER', 'LONG', 'BREASTS', 'OR', 'WAS', '/T', 'MY', 'IMAG/NA-', 'TION']"
EJ28,009,00008,1,"['ae', 'sO', '7d', 'PLEASE', 'PARDON', 'ME', ""I'LL"", 'BE', 'SURE', 'TO', 'EAT', 'ONCE', 'I', '~', 'RETURN']"
EJ21,009,00001,4,[]
EJ26,009,00004,19,"[""WE'RE"", 'ALL', 'COUNTING', 'ON', 'YOU', 'LuC/US']"
EJ33,007,00004,7,[]
EJ34,002,00006,13,"['MOM', 'ANO', 'OAD', ""THEY'RE"", 'STILL', 'FIGHTING', 'THE', 'DCEMON']"
EJ28,003,00010,24,['AHL']
EJ22,002,00009,5,"['WORLD', 'NEWS', '24', 'HOURS', 'A', 'DAY', 'ON']"
EJ23,009,00001,6,[]
EJ33,005,00006,5,"['HIS', 'NAME', ""WASN'T"", 'REALLY', '\xe2\x80\x9cYULUKI,\xe2\x80\x9d', 'BUT', ""THAT'S"", 'WHAT', 'I', 'CALLED', 'HIM', 'BECAUSE', 'HE', 'WAS', 'ALWAYS', 'SAYING', '\xe2\x80\x9cYULIKI', 'YULIKIL""', '\xe2\x80\x9cCOURAGE', 'COURAGE!""']"
EJ33,009,00004,14,"['A', 'FIFTH-', 'GRADER', 'FROM', 'A', 'NEIGH-', 'BORING', 'SCHOOL', 'IZUM/', 'ELEMEN-']"
EJ29,002,00010,2,"['vip', 'SOMETHING', 'HAPPEN']"
EJ22,004,00005,1,"['UH-', 'HUH']"
EJ28,011,00009,0,"['DID', 'PISS', 'WIM', 'off']"
EJ30,001,00003,1,"['TM', 'SO', 'SORRY', 'SIR', 'ARE', 'YOU', 'ALL', 'RIGHT']"
EJ28,008,00004,16,['GUST']
EJ34,004,00005,24,"['UNDER', 'MY', 'TUTELAGE', 'YOUR', 'FUTURE', '~', 'ASLORD', '--', 'HOKAGE', '\xe2\x80\x981S', 'ASSURED,\xe2\x80\x99']"
EJ24,001,00006,12,[]
EJ24,002,00010,6,"['980', 'YEN', 'CINCLUDING', 'TAX)']"
EJ29,004,00008,0,[]
EJ22,006,00003,10,[]
EJ30,003,00007,8,"['[', 'WONDER', 'IF', 'THEY', 'RIDE', 'ELE-', 'PHANTS']"
EJ22,008,00005,0,"['TAP', 'TAP']"
EJ30,005,00011,8,"['HE', ""HASN'T"", 'DEMANDED', 'A', 'BLACK-', 'AND-WHITE', 'DECISION', 'LIKE', 'THE', 'OTHERS', 'HAVE']"
EJ21,004,00003,7,"['TM', 'NOT', 'THE', 'ONE', 'WHO', 'DID', 'ALL', 'THE', 'WORK', 'YOU', 'WERE', '6007', 'JOB', 'CHIROTANI']"
EJ25,002,00003,10,"['THINK', ""THERE'S"", 'ANY', 'LYING', 'AROUND']"
EJ24,004,00008,4,"['WELL', '\\', 'THE', 'FOG', '1S', 'MOST', 'COMMON', 'DURING', 'THE', 'SPRING', 'AND', '|', 'Sum', '\\', 'MER']"
EJ21,007,00003,11,"['I', 'HAD', 'THIS', ""WOULDN'T"", 'HAVE', 'HAP-', '-', 'PENED']"
EJ24,006,00005,14,['iTNIDEED']
EJ23,002,00002,25,"['YOU', 'MEAN', 'THERE\xe2\x80\x99SA', 'HOLLOW', 'AROUND', 'HERE', 'NOw']"
EJ25,005,00001,7,"['SHOULD', 'BE', 'COMING', 'ANY', 'SECOND']"
EJ30,007,00009,5,"[""THAT'S"", 'CERTAINLY', 'A', 'FANCY', 'ENVELOPE']"
EJ26,002,00004,4,"[""MA'AM"", 'HEY', ""MA'\xe2\x80\x98AM""]"
EJ25,007,00006,1,"['SFX', 'DODODODO', 'COADRRMDRRM)']"
EJ32,002,00006,2,['WHOA']
EJ31,008,00003,7,"['|', 'WE', 'DID', 'TECHNICALLY', '|', '|', 'START', 'TALKING', 'ON', 'MEASURING', '\\DAY', 'ITLL', '\xe2\x80\x98BE', 'FI\xe2\x80\x94', '|']"
EJ31,004,00007,7,"['HOSHI-', 'MIYA']"
EJ23,004,00004,12,[]
EJ32,004,00005,4,"['HEY', 'DON\xe2\x80\x99T', 'PLAY', 'WITH', 'IT', '/']"
EJ23,005,00006,10,"['MY', 'LEG', 'HURTS', 'WORSE', 'THAN', 'MY', 'ARM']"
EJ28,001,00007,11,['you']
EJ34,005,00011,12,"[""OON'T"", 'YOU', 'ENVY', 'HIM', 'BEING', 'ALONE', 'NOT', 'HAVING', 'PARENTS', 'NAG', 'AT', 'YOU', 'ALL', 'THE', 'TIME']"
EJ32,006,00004,10,['Ou']
EJ33,002,00006,13,"[""SHE'S"", 'SAYING', 'SOME-', 'THING']"
EJ23,007,00002,9,"['ORIHIME', '7']"
EJ28,006,00004,6,['AAY']
EJ26,007,00003,13,"['THIS', 'IS', 'A', 'SHAPE', 'THAT', 'HAS', 'NEVER', 'BEEN', 'SEEN', '/N', 'ROMAN', 'ARCHITEC-', 'TURE']"
EJ33,012,00004,0,[]
EJ26,004,00006,16,"['FOR-', 'EIGNER', 'SAN']"
EJ28,009,00008,10,"['ARE', 'YOU', 'LEAVING', 'KAGARI-', 'SAN']"
EJ21,009,00001,5,"['Mask}', 'Mask', '|Mask']"
EJ26,009,00004,2,"['\xc2\xabCAN', 'NO', 'LONGER', 'STAND', 'THIS', 'LIFE', 'WITHOUT', 'BATHING']"
EJ33,007,00004,8,"['\xe2\x80\x9cHIDE-', 'OTT\xe2\x80\x9d', 'iz']"
EJ34,002,00006,2,[]
EJ28,003,00010,25,['AHHH']
EJ22,002,00009,6,"['PLUS', 'EVERY-', 'THING', 'ON', 'THE', 'INTERNET']"
EJ33,005,00006,6,"['COULD', 'I', 'THINK', 'NEVER', ""17's"", '\xe2\x80\x94-REMEM-', 'BECAUSE', 'BER', 'HIS', 'HIS', 'NAME', 'REAL', ""DION'T"", 'NAME', 'REALLY', 'SUIT', 'HIM']"
EJ23,009,00001,7,['YEAH']
EJ33,009,00004,15,"['AYA', 'NAKA-', 'N/SHI', 'AGE', 'TEN']"
EJ29,002,00010,3,[]
EJ22,004,00005,10,"['OH', 'YEAH', ""YOU'RE"", 'GO-', 'ING', 'TO', 'BE', 'A', 'DETECTIVE', 'WHEN', 'YOU', 'GROW', 'UP', '|']"
EJ28,011,00009,1,['oTer']
EJ28,008,00004,17,"['W-WE', 'GOT', 'BLOWN', 'AWAY', 'AND', 'ENDED', 'UP', 'IN', 'THE', 'GARDEN']"
EJ34,004,00005,25,['Se2']
EJ30,001,00003,2,"['I', ""DIDN'T"", 'EXPECT', 'SOMEONE', 'TO', 'BE', 'STANDING', 'THERE']"
EJ24,001,00006,13,[]
EJ24,002,00010,7,"['NINE', 'HUNDRED', 'EIGHTY', 'YEN']"
EJ29,004,00008,1,"['MU', 'WHAT', 'DID', 'YOu', 'SAY']"
EJ22,006,00003,11,"[""IT'S"", 'JUST', 'BECAUSE', ""I'S"", 'BUGGING', 'ME', 'PER-', 'SONALLY']"
EJ30,003,00007,9,"['Ol', 'REALLY', 'NOWw']"
EJ22,008,00005,1,[]
EJ30,005,00011,9,"['AND', 'DO', 'YOU', 'HIM']"
EJ25,002,00003,11,"['FOOD', 'WELL']"
EJ21,004,00003,8,"['you', 'SET', 'A', 'COLD', 'STAR']"
EJ24,004,00008,5,"['REALLY', 'WANNA', 'SEE']"
EJ21,007,00003,12,"['WHAT', 'No']"
EJ23,002,00002,26,"['THERE', 'Is']"
EJ30,007,00009,6,"[""YOU'VE"", 'BEEN', 'EATING', 'NOTHING', 'BUT', 'PUDDING', 'LATELY']"
EJ25,005,00001,8,"['WHAT', '|', 'SHOULD']"
EJ26,002,00004,5,"['FOREIGNER-', 'SAN', 'SAYS', 'HE', ""DON'T"", 'KNOW', 'WHERE', 'HIS', 'CLOTHES', 'ARE', 'AT']"
EJ32,002,00006,3,[]
EJ25,007,00006,10,"['BURN', 'THEM']"
EJ24,006,00005,15,"['PLEASE', 'GIVE', 'us', 'A', 'RIDE', 'to', 'FUEFUKI', 'PARK']"
EJ31,008,00003,8,"['SHE', 'WAS', 'JUST', 'BEING', 'NICE']"
EJ31,004,00007,8,['SAN']
EJ23,004,00004,13,"['HA', 'HA', '|']"
EJ32,004,00005,5,[]
EJ23,005,00006,11,"['[S68', '\xe2\x80\x9cga']"
EJ28,001,00007,12,"['WHAT', 'USE', 'IS', 'THERE', 'IN', 'FIGHTING', 'A', 'MASTER-', 'LESS', 'ONE']"
EJ34,005,00011,13,"['KIOS', 'WITHOUT', 'FAMILIES', 'ALWAYS', 'GROW', 'UP', 'SELFISH']"
EJ32,006,00004,11,"['MEGU-NEE', 'MORNING']"
EJ33,002,00006,14,"['You', 'OPENED', 'YOUR', 'EYES']"
EJ23,007,00003,0,"['WHY', 'ARE', 'YOU', 'SKULKING', 'LIKE', 'THAT']"
EJ28,006,00004,7,"[""I'M"", 'AFRAID', 'I', 'HAVE', 'OTHER', 'BUSINESS', 'TO', 'ATTEND', '', 'TO']"
EJ26,007,00003,14,"['WHAT', 'A', 'MYSTERIOUS', 'S/GHT']"
EJ33,012,00004,1,"['WHAT', 'THE', 'HELL/I']"
EJ26,004,00006,17,[]
EJ28,009,00008,11,"[""WE'RE"", 'ABOUT', 'TO', 'HAVE', 'DINNER', 'THOUGH']"
EJ21,009,00001,6,"['SHIRO', 'TANI']"
EJ26,009,00004,3,"['A', 'GOOD', 'SOAK', 'WOULD', 'HELP', 'CLEAR', 'AND', 'SHARPEN', 'MY', 'MIND']"
EJ33,007,00004,9,"[""I'VE"", 'GOT', 'A', 'LOT', 'OF', 'CHILOHOOD', 'MEMORIES', 'OF', 'VARIOUS', 'HIDEOUTS']"
EJ34,002,00006,3,"[""IT'S"", 'NARUTO']"
EJ28,003,00010,26,"[""HE'S"", 'THE', 'GUY', 'WHO', 'WAS', 'WITH', 'THAT', 'IMPUDENT', 'SEKIREI']"
EJ33,005,00006,7,"[""IT'S"", 'EXCIT-', 'ING']"
EJ22,002,00009,7,"['BUT', 'YOU', 'ONLY', 'SPECIFIED', 'THE', 'CAUSE', 'OF', 'DEATH', 'FOR', 'THE', 'GUY', 'WHO', 'GOT', 'HIT', 'BY', 'A', 'TRUCK', 'NOBODY', 'ELSE', 'HOW', 'COME']"
EJ23,009,00001,8,"['1M', 'LIKE', 'REALLY', 'SCARED', 'NOW']"
EJ33,009,00004,16,[]
EJ29,002,00010,4,"['I', 'MUST', 'HAVE', 'IMAGINED', 'aa']"
EJ22,004,00005,11,"['sO', ""YOU'RE"", 'STUDY-', 'ING', 'FOR', 'THAT', 'TOO', 'WOW']"
EJ28,011,00009,10,"['HA-HA', 'DOING', 'CONSTRUC-', 'na', '|', '1M', 'LITTLE', 'WHILE', 'SINCE', ""I'M"", 'STILL', 'STUDY-', 'ING']"
EJ28,008,00004,18,[]
EJ30,001,00003,3,"['AH...NO', ""IT'S"", 'FINE', ""I'M"", 'PERFECTLY', 'WELL']"
EJ34,004,00005,26,"[""WHAT'S"", 'YOUR', 'BEEF', 'WITH', 'THE', 'OLO', 'MAN']"
